col,row,lat,long,id,noSnowMap,noSnowMapRBG,centroid_lat,centroid_long,area_points,x,y,area
673,309,35.2862625122,-118.59072113,38,2,[  0 128   0],35.300258636474609,-118.74579238891602,"{'top_right': (673, 308), 'bottom_left': (672, 309), 'bottom_right': (673, 309), 'top_left': (672, 308)}",2273075.71222,1699861.40983,400.971852813
674,309,35.1737823486,-118.762748718,39,2,[  0 128   0],35.187384605407715,-118.91749572753906,"{'top_right': (674, 308), 'bottom_left': (673, 309), 'bottom_right': (674, 309), 'top_left': (673, 308)}",2257499.95183,1687286.25824,400.155422349
675,309,35.0609970093,-118.933944702,40,2,[  0 128   0],35.074207305908203,-119.08836936950684,"{'top_right': (675, 308), 'bottom_left': (674, 309), 'bottom_right': (675, 309), 'top_left': (674, 308)}",2241955.51711,1674705.95249,399.336516446
664,310,36.4291877747,-117.14099884,41,2,[  0 128   0],36.446548461914062,-117.2994441986084,"{'top_right': (664, 309), 'bottom_left': (663, 310), 'bottom_right': (664, 310), 'top_left': (663, 309)}",2402110.90398,1828647.24756,409.229045742
665,310,36.3191680908,-117.32081604,42,2,[  0 128   0],36.336113929748535,-117.47895050048828,"{'top_right': (665, 309), 'bottom_left': (664, 310), 'bottom_right': (665, 310), 'top_left': (664, 309)}",2386251.83504,1816094.0769,408.437091876
666,310,36.2088050842,-117.499778748,43,2,[  0 128   0],36.225337028503418,-117.6575984954834,"{'top_right': (666, 309), 'bottom_left': (665, 310), 'bottom_right': (666, 310), 'top_left': (665, 309)}",2370423.1674,1803534.41647,407.640706384
667,310,36.0980987549,-117.677886963,44,2,[  0 128   0],36.114221572875977,-117.83539009094238,"{'top_right': (667, 309), 'bottom_left': (666, 310), 'bottom_right': (667, 310), 'top_left': (666, 309)}",2354625.06255,1790968.3409,406.840435413
668,310,35.9870605469,-117.855140686,45,2,[  0 128   0],36.002773284912109,-118.01232719421387,"{'top_right': (668, 309), 'bottom_left': (667, 310), 'bottom_right': (668, 310), 'top_left': (667, 309)}",2338857.6821,1778396.13873,406.034916452
669,310,35.8756904602,-118.031547546,46,2,[  0 128   0],35.890995025634766,-118.18841552734375,"{'top_right': (669, 309), 'bottom_left': (668, 310), 'bottom_right': (669, 310), 'top_left': (668, 309)}",2323120.85047,1765817.77921,405.233824624
670,310,35.7639884949,-118.207107544,47,2,[  0 128   0],35.778892517089844,-118.36365699768066,"{'top_right': (670, 309), 'bottom_left': (669, 310), 'bottom_right': (670, 310), 'top_left': (669, 309)}",2307414.73362,1753233.55631,404.427383204
671,310,35.6519699097,-118.381828308,48,2,[  0 128   0],35.666470527648926,-118.53805160522461,"{'top_right': (671, 309), 'bottom_left': (670, 310), 'bottom_right': (671, 310), 'top_left': (670, 309)}",2291739.674,1740643.66059,403.612434599
672,310,35.5396308899,-118.555702209,49,2,[  0 128   0],35.553730964660645,-118.71160697937012,"{'top_right': (672, 309), 'bottom_left': (671, 310), 'bottom_right': (672, 310), 'top_left': (671, 309)}",2276095.32853,1728047.96287,402.803477909
673,310,35.4269752502,-118.728744507,50,2,[  0 128   0],35.440680503845215,-118.88432502746582,"{'top_right': (673, 309), 'bottom_left': (672, 310), 'bottom_right': (673, 310), 'top_left': (672, 309)}",2260481.86953,1715446.87025,401.991351932
674,310,35.3140144348,-118.9009552,51,2,[  0 128   0],35.327323913574219,-119.05620765686035,"{'top_right': (674, 309), 'bottom_left': (673, 310), 'bottom_right': (674, 310), 'top_left': (673, 309)}",2244899.47345,1702840.57944,401.171883273
675,310,35.2007446289,-119.07233429,52,2,[  0 128   0],35.213665008544922,-119.22725677490234,"{'top_right': (675, 309), 'bottom_left': (674, 310), 'bottom_right': (675, 310), 'top_left': (674, 309)}",2229348.31914,1690229.18284,400.349762568
676,310,35.0871772766,-119.242881775,53,2,[  0 128   0],35.099708557128906,-119.3974723815918,"{'top_right': (676, 309), 'bottom_left': (675, 310), 'bottom_right': (676, 310), 'top_left': (675, 309)}",2213828.76135,1677612.87979,399.523929933
663,311,36.6843261719,-117.09703064,54,2,[  0 128   0],36.701824188232422,-117.2563419342041,"{'top_right': (663, 310), 'bottom_left': (662, 311), 'bottom_right': (663, 311), 'top_left': (662, 310)}",2405446.60578,1857098.38092,411.063337242
664,311,36.5741729736,-117.277954102,55,2,[  0 128   0],36.591249465942383,-117.43694877624512,"{'top_right': (664, 310), 'bottom_left': (663, 311), 'bottom_right': (664, 311), 'top_left': (663, 310)}",2389549.58943,1844520.86007,410.275426578
665,311,36.4636650085,-117.458007812,56,2,[  0 128   0],36.480326652526855,-117.61668586730957,"{'top_right': (665, 310), 'bottom_left': (664, 311), 'bottom_right': (665, 311), 'top_left': (664, 310)}",2373683.18516,1831936.53126,409.477924331
666,311,36.3528175354,-117.637199402,57,2,[  0 128   0],36.369062423706055,-117.79555892944336,"{'top_right': (666, 310), 'bottom_left': (665, 311), 'bottom_right': (666, 311), 'top_left': (665, 310)}",2357847.2125,1819345.77706,408.675975075
667,311,36.2416267395,-117.81552887,58,2,[  0 128   0],36.25745964050293,-117.97356986999512,"{'top_right': (667, 310), 'bottom_left': (666, 311), 'bottom_right': (667, 311), 'top_left': (666, 310)}",2342041.84035,1806748.56406,407.87288097
668,311,36.1301002502,-117.993003845,59,2,[  0 128   0],36.145524024963379,-118.15071868896484,"{'top_right': (668, 310), 'bottom_left': (667, 311), 'bottom_right': (668, 311), 'top_left': (667, 310)}",2326267.40753,1794145.18029,407.061927849
669,311,36.0182418823,-118.169616699,60,2,[  0 128   0],36.033260345458984,-118.3270149230957,"{'top_right': (669, 310), 'bottom_left': (668, 311), 'bottom_right': (669, 311), 'top_left': (668, 310)}",2310523.40083,1781535.80211,406.257839871
670,311,35.9060592651,-118.34539032,61,2,[  0 128   0],35.920671463012695,-118.5024585723877,"{'top_right': (670, 310), 'bottom_left': (669, 311), 'bottom_right': (670, 311), 'top_left': (669, 310)}",2294810.16595,1768920.40524,405.450491871
671,311,35.7935523987,-118.520301819,62,2,[  0 128   0],35.80776309967041,-118.67704772949219,"{'top_right': (671, 310), 'bottom_left': (670, 311), 'bottom_right': (671, 311), 'top_left': (670, 310)}",2279128.22194,1756299.28452,404.631880672
672,311,35.6807289124,-118.694374084,63,2,[  0 128   0],35.694539070129395,-118.85079193115234,"{'top_right': (672, 310), 'bottom_left': (671, 311), 'bottom_right': (672, 311), 'top_left': (671, 310)}",2263477.06011,1743672.52032,403.821202199
673,311,35.5675888062,-118.867607117,64,2,[  0 128   0],35.58100414276123,-119.0236930847168,"{'top_right': (673, 310), 'bottom_left': (672, 311), 'bottom_right': (673, 311), 'top_left': (672, 310)}",2247856.85993,1731040.30559,403.00588502
674,311,35.4541435242,-119.039993286,65,2,[  0 128   0],35.4671630859375,-119.19575119018555,"{'top_right': (674, 310), 'bottom_left': (673, 311), 'bottom_right': (674, 311), 'top_left': (673, 310)}",2232267.97637,1718402.83465,402.18299496
675,311,35.3403930664,-119.211547852,66,2,[  0 128   0],35.353020668029785,-119.36697006225586,"{'top_right': (675, 310), 'bottom_left': (674, 311), 'bottom_right': (675, 311), 'top_left': (674, 310)}",2216710.42203,1705760.30354,401.356556573
676,311,35.2263450623,-119.382263184,67,2,[  0 128   0],35.238581657409668,-119.53735160827637,"{'top_right': (676, 310), 'bottom_left': (675, 311), 'bottom_right': (676, 311), 'top_left': (675, 310)}",2201184.38434,1693112.91025,400.526065746
677,311,35.1119995117,-119.552146912,68,2,[  0 128   0],35.123847961425781,-119.7069034576416,"{'top_right': (677, 310), 'bottom_left': (676, 311), 'bottom_right': (677, 311), 'top_left': (676, 310)}",2185689.53043,1680460.54026,399.704642441
